Series ID,Year,Period,Label,Value
LNU01300001,1992,M08,1992 Aug,76.9
LNU01300001,1992,M09,1992 Sep,75.8
LNU01300001,1992,M10,1992 Oct,75.4
LNU01300001,1992,M11,1992 Nov,75.3
LNU01300001,1992,M12,1992 Dec,75.1
LNU01300001,1993,M01,1993 Jan,74.6
LNU01300001,1993,M02,1993 Feb,74.9
LNU01300001,1993,M03,1993 Mar,75.1
LNU01300001,1993,M04,1993 Apr,74.8
LNU01300001,1993,M05,1993 May,75.5
LNU01300001,1993,M06,1993 Jun,76.8
LNU01300001,1993,M07,1993 Jul,77.2
LNU01300001,1993,M08,1993 Aug,76.5
LNU01300001,1993,M09,1993 Sep,75.1
LNU01300001,1993,M10,1993 Oct,75.2
LNU01300001,1993,M11,1993 Nov,74.9
LNU01300001,1993,M12,1993 Dec,74.7
LNU01300001,1994,M01,1994 Jan,74.5
LNU01300001,1994,M02,1994 Feb,74.5
LNU01300001,1994,M03,1994 Mar,74.4
LNU01300001,1994,M04,1994 Apr,74.4
LNU01300001,1994,M05,1994 May,74.8
LNU01300001,1994,M06,1994 Jun,75.9
LNU01300001,1994,M07,1994 Jul,76.4
LNU01300001,1994,M08,1994 Aug,75.9
LNU01300001,1994,M09,1994 Sep,74.8
LNU01300001,1994,M10,1994 Oct,75.2
LNU01300001,1994,M11,1994 Nov,74.9
LNU01300001,1994,M12,1994 Dec,74.9
LNU01300001,1995,M01,1995 Jan,74.5
LNU01300001,1995,M02,1995 Feb,74.6
LNU01300001,1995,M03,1995 Mar,74.8
LNU01300001,1995,M04,1995 Apr,74.8
LNU01300001,1995,M05,1995 May,74.9
LNU01300001,1995,M06,1995 Jun,76.1
LNU01300001,1995,M07,1995 Jul,76.4
LNU01300001,1995,M08,1995 Aug,75.7
LNU01300001,1995,M09,1995 Sep,74.7
LNU01300001,1995,M10,1995 Oct,74.7
LNU01300001,1995,M11,1995 Nov,74.3
LNU01300001,1995,M12,1995 Dec,74.2
LNU01300001,1996,M01,1996 Jan,73.8
LNU01300001,1996,M02,1996 Feb,74.1
LNU01300001,1996,M03,1996 Mar,74.5
LNU01300001,1996,M04,1996 Apr,74.5
LNU01300001,1996,M05,1996 May,75.1
LNU01300001,1996,M06,1996 Jun,76.1
LNU01300001,1996,M07,1996 Jul,76.7
LNU01300001,1996,M08,1996 Aug,75.7
LNU01300001,1996,M09,1996 Sep,74.7
LNU01300001,1996,M10,1996 Oct,75.0
LNU01300001,1996,M11,1996 Nov,74.6
LNU01300001,1996,M12,1996 Dec,74.4
LNU01300001,1997,M01,1997 Jan,74.1
LNU01300001,1997,M02,1997 Feb,74.2
LNU01300001,1997,M03,1997 Mar,74.7
LNU01300001,1997,M04,1997 Apr,74.6
LNU01300001,1997,M05,1997 May,75.0
LNU01300001,1997,M06,1997 Jun,76.1
LNU01300001,1997,M07,1997 Jul,76.4
LNU01300001,1997,M08,1997 Aug,75.8
LNU01300001,1997,M09,1997 Sep,74.6
LNU01300001,1997,M10,1997 Oct,74.8
LNU01300001,1997,M11,1997 Nov,74.8
LNU01300001,1997,M12,1997 Dec,74.5
LNU01300001,1998,M01,1998 Jan,74.1
LNU01300001,1998,M02,1998 Feb,74.2
LNU01300001,1998,M03,1998 Mar,74.5
LNU01300001,1998,M04,1998 Apr,74.5
LNU01300001,1998,M05,1998 May,74.9
LNU01300001,1998,M06,1998 Jun,75.9
LNU01300001,1998,M07,1998 Jul,76.4
LNU01300001,1998,M08,1998 Aug,75.4
LNU01300001,1998,M09,1998 Sep,74.7
LNU01300001,1998,M10,1998 Oct,74.8
LNU01300001,1998,M11,1998 Nov,74.7
LNU01300001,1998,M12,1998 Dec,74.6
LNU01300001,1999,M01,1999 Jan,74.2
LNU01300001,1999,M02,1999 Feb,74.3
LNU01300001,1999,M03,1999 Mar,74.3
LNU01300001,1999,M04,1999 Apr,74.2
LNU01300001,1999,M05,1999 May,74.7
LNU01300001,1999,M06,1999 Jun,75.7
LNU01300001,1999,M07,1999 Jul,76.1
LNU01300001,1999,M08,1999 Aug,75.3
LNU01300001,1999,M09,1999 Sep,74.4
LNU01300001,1999,M10,1999 Oct,74.6
LNU01300001,1999,M11,1999 Nov,74.4
LNU01300001,1999,M12,1999 Dec,74.4
LNU01300001,2000,M01,2000 Jan,74.3
LNU01300001,2000,M02,2000 Feb,74.7
LNU01300001,2000,M03,2000 Mar,74.6
LNU01300001,2000,M04,2000 Apr,74.5
LNU01300001,2000,M05,2000 May,74.6
LNU01300001,2000,M06,2000 Jun,75.8
LNU01300001,2000,M07,2000 Jul,75.8
LNU01300001,2000,M08,2000 Aug,75.5
LNU01300001,2000,M09,2000 Sep,74.4
LNU01300001,2000,M10,2000 Oct,74.5
LNU01300001,2000,M11,2000 Nov,74.4
LNU01300001,2000,M12,2000 Dec,74.5
LNU01300001,2001,M01,2001 Jan,74.3
LNU01300001,2001,M02,2001 Feb,74.2
LNU01300001,2001,M03,2001 Mar,74.3
LNU01300001,2001,M04,2001 Apr,74.3
LNU01300001,2001,M05,2001 May,74.2
LNU01300001,2001,M06,2001 Jun,75.2
LNU01300001,2001,M07,2001 Jul,75.6
LNU01300001,2001,M08,2001 Aug,74.7
LNU01300001,2001,M09,2001 Sep,74.3
LNU01300001,2001,M10,2001 Oct,74.3
LNU01300001,2001,M11,2001 Nov,74.0
LNU01300001,2001,M12,2001 Dec,74.0
LNU01300001,2002,M01,2002 Jan,73.6
LNU01300001,2002,M02,2002 Feb,73.8
LNU01300001,2002,M03,2002 Mar,73.9
LNU01300001,2002,M04,2002 Apr,73.9
LNU01300001,2002,M05,2002 May,74.2
LNU01300001,2002,M06,2002 Jun,75.0
LNU01300001,2002,M07,2002 Jul,75.2
LNU01300001,2002,M08,2002 Aug,74.6
LNU01300001,2002,M09,2002 Sep,74.1
LNU01300001,2002,M10,2002 Oct,74.0
LNU01300001,2002,M11,2002 Nov,73.5
LNU01300001,2002,M12,2002 Dec,73.4
LNU01300001,2003,M01,2003 Jan,73.1
LNU01300001,2003,M02,2003 Feb,73.3
LNU01300001,2003,M03,2003 Mar,73.1
LNU01300001,2003,M04,2003 Apr,73.3
LNU01300001,2003,M05,2003 May,73.3
LNU01300001,2003,M06,2003 Jun,74.4
LNU01300001,2003,M07,2003 Jul,74.5
LNU01300001,2003,M08,2003 Aug,73.8
LNU01300001,2003,M09,2003 Sep,73.3
LNU01300001,2003,M10,2003 Oct,73.3
LNU01300001,2003,M11,2003 Nov,73.4
LNU01300001,2003,M12,2003 Dec,73.2
LNU01300001,2004,M01,2004 Jan,73.1
LNU01300001,2004,M02,2004 Feb,72.8
LNU01300001,2004,M03,2004 Mar,73.0
LNU01300001,2004,M04,2004 Apr,72.8
LNU01300001,2004,M05,2004 May,72.9
LNU01300001,2004,M06,2004 Jun,74.1
LNU01300001,2004,M07,2004 Jul,74.6
LNU01300001,2004,M08,2004 Aug,74.0
LNU01300001,2004,M09,2004 Sep,73.0
LNU01300001,2004,M10,2004 Oct,73.3
LNU01300001,2004,M11,2004 Nov,73.4
LNU01300001,2004,M12,2004 Dec,73.0
LNU01300001,2005,M01,2005 Jan,72.4
LNU01300001,2005,M02,2005 Feb,72.7
LNU01300001,2005,M03,2005 Mar,72.9
LNU01300001,2005,M04,2005 Apr,73.0
LNU01300001,2005,M05,2005 May,73.3
LNU01300001,2005,M06,2005 Jun,74.3
LNU01300001,2005,M07,2005 Jul,74.6
LNU01300001,2005,M08,2005 Aug,74.2
LNU01300001,2005,M09,2005 Sep,73.2
LNU01300001,2005,M10,2005 Oct,73.3
LNU01300001,2005,M11,2005 Nov,73.2
LNU01300001,2005,M12,2005 Dec,72.9
LNU01300001,2006,M01,2006 Jan,72.6
LNU01300001,2006,M02,2006 Feb,72.8
LNU01300001,2006,M03,2006 Mar,73.2
LNU01300001,2006,M04,2006 Apr,73.1
LNU01300001,2006,M05,2006 May,73.4
LNU01300001,2006,M06,2006 Jun,74.2
LNU01300001,2006,M07,2006 Jul,74.4
LNU01300001,2006,M08,2006 Aug,74.0
LNU01300001,2006,M09,2006 Sep,73.4
LNU01300001,2006,M10,2006 Oct,73.5
LNU01300001,2006,M11,2006 Nov,73.5
LNU01300001,2006,M12,2006 Dec,73.4
LNU01300001,2007,M01,2007 Jan,72.9
LNU01300001,2007,M02,2007 Feb,72.9
LNU01300001,2007,M03,2007 Mar,73.0
LNU01300001,2007,M04,2007 Apr,73.0
LNU01300001,2007,M05,2007 May,73.2
LNU01300001,2007,M06,2007 Jun,74.1
LNU01300001,2007,M07,2007 Jul,74.3
LNU01300001,2007,M08,2007 Aug,73.5
LNU01300001,2007,M09,2007 Sep,72.9
LNU01300001,2007,M10,2007 Oct,73.0
LNU01300001,2007,M11,2007 Nov,73.1
LNU01300001,2007,M12,2007 Dec,72.8
LNU01300001,2008,M01,2008 Jan,72.6
LNU01300001,2008,M02,2008 Feb,72.4
LNU01300001,2008,M03,2008 Mar,72.6
LNU01300001,2008,M04,2008 Apr,72.6
LNU01300001,2008,M05,2008 May,73.0
LNU01300001,2008,M06,2008 Jun,73.8
LNU01300001,2008,M07,2008 Jul,74.3
LNU01300001,2008,M08,2008 Aug,73.5
LNU01300001,2008,M09,2008 Sep,72.9
LNU01300001,2008,M10,2008 Oct,72.9
LNU01300001,2008,M11,2008 Nov,72.5
LNU01300001,2008,M12,2008 Dec,72.3
LNU01300001,2009,M01,2009 Jan,72.0
LNU01300001,2009,M02,2009 Feb,72.1
LNU01300001,2009,M03,2009 Mar,71.9
LNU01300001,2009,M04,2009 Apr,71.9
LNU01300001,2009,M05,2009 May,72.3
LNU01300001,2009,M06,2009 Jun,72.9
LNU01300001,2009,M07,2009 Jul,73.0
LNU01300001,2009,M08,2009 Aug,72.4
LNU01300001,2009,M09,2009 Sep,71.5
LNU01300001,2009,M10,2009 Oct,71.4
LNU01300001,2009,M11,2009 Nov,71.2
LNU01300001,2009,M12,2009 Dec,70.8
LNU01300001,2010,M01,2010 Jan,70.9
LNU01300001,2010,M02,2010 Feb,71.0
LNU01300001,2010,M03,2010 Mar,71.4
LNU01300001,2010,M04,2010 Apr,71.4
LNU01300001,2010,M05,2010 May,71.3
LNU01300001,2010,M06,2010 Jun,71.8
LNU01300001,2010,M07,2010 Jul,72.1
LNU01300001,2010,M08,2010 Aug,71.7
LNU01300001,2010,M09,2010 Sep,70.9
LNU01300001,2010,M10,2010 Oct,70.7
LNU01300001,2010,M11,2010 Nov,70.6
LNU01300001,2010,M12,2010 Dec,70.4
LNU01300001,2011,M01,2011 Jan,70.0
LNU01300001,2011,M02,2011 Feb,70.2
LNU01300001,2011,M03,2011 Mar,70.3
LNU01300001,2011,M04,2011 Apr,70.1
LNU01300001,2011,M05,2011 May,70.6
LNU01300001,2011,M06,2011 Jun,71.2
LNU01300001,2011,M07,2011 Jul,71.2
LNU01300001,2011,M08,2011 Aug,70.9
LNU01300001,2011,M09,2011 Sep,70.4
LNU01300001,2011,M10,2011 Oct,70.4
LNU01300001,2011,M11,2011 Nov,70.3
LNU01300001,2011,M12,2011 Dec,70.2
LNU01300001,2012,M01,2012 Jan,69.6
LNU01300001,2012,M02,2012 Feb,69.8
LNU01300001,2012,M03,2012 Mar,69.9
LNU01300001,2012,M04,2012 Apr,69.7
LNU01300001,2012,M05,2012 May,70.3
LNU01300001,2012,M06,2012 Jun,71.1
LNU01300001,2012,M07,2012 Jul,71.2
LNU01300001,2012,M08,2012 Aug,70.4
LNU01300001,2012,M09,2012 Sep,70.0
LNU01300001,2012,M10,2012 Oct,70.3
LNU01300001,2012,M11,2012 Nov,69.9
LNU01300001,2012,M12,2012 Dec,69.7
LNU01300001,2013,M01,2013 Jan,69.7
LNU01300001,2013,M02,2013 Feb,69.6
LNU01300001,2013,M03,2013 Mar,69.5
LNU01300001,2013,M04,2013 Apr,69.5
LNU01300001,2013,M05,2013 May,70.0
LNU01300001,2013,M06,2013 Jun,70.8
LNU01300001,2013,M07,2013 Jul,70.8
LNU01300001,2013,M08,2013 Aug,70.0
LNU01300001,2013,M09,2013 Sep,69.7
LNU01300001,2013,M10,2013 Oct,69.2
LNU01300001,2013,M11,2013 Nov,69.2
LNU01300001,2013,M12,2013 Dec,68.8
LNU01300001,2014,M01,2014 Jan,68.6
LNU01300001,2014,M02,2014 Feb,68.7
LNU01300001,2014,M03,2014 Mar,69.2
LNU01300001,2014,M04,2014 Apr,68.7
LNU01300001,2014,M05,2014 May,69.2
LNU01300001,2014,M06,2014 Jun,70.1
LNU01300001,2014,M07,2014 Jul,70.4
LNU01300001,2014,M08,2014 Aug,69.7
LNU01300001,2014,M09,2014 Sep,69.2
LNU01300001,2014,M10,2014 Oct,69.2
LNU01300001,2014,M11,2014 Nov,68.9
LNU01300001,2014,M12,2014 Dec,68.8
LNU01300001,2015,M01,2015 Jan,68.7
LNU01300001,2015,M02,2015 Feb,68.8
LNU01300001,2015,M03,2015 Mar,68.9
LNU01300001,2015,M04,2015 Apr,69.0
LNU01300001,2015,M05,2015 May,69.5
LNU01300001,2015,M06,2015 Jun,69.8
LNU01300001,2015,M07,2015 Jul,70.0
LNU01300001,2015,M08,2015 Aug,69.3
LNU01300001,2015,M09,2015 Sep,68.7
LNU01300001,2015,M10,2015 Oct,68.8
LNU01300001,2015,M11,2015 Nov,68.5
LNU01300001,2015,M12,2015 Dec,68.6
LNU01300001,2016,M01,2016 Jan,68.4
LNU01300001,2016,M02,2016 Feb,68.9
LNU01300001,2016,M03,2016 Mar,69.1
LNU01300001,2016,M04,2016 Apr,69.0
LNU01300001,2016,M05,2016 May,69.1
LNU01300001,2016,M06,2016 Jun,70.1
LNU01300001,2016,M07,2016 Jul,70.3
LNU01300001,2016,M08,2016 Aug,69.6
LNU01300001,2016,M09,2016 Sep,69.2
LNU01300001,2016,M10,2016 Oct,69.2
LNU01300001,2016,M11,2016 Nov,68.8
LNU01300001,2016,M12,2016 Dec,68.6
LNU01300001,2017,M01,2017 Jan,68.6
LNU01300001,2017,M02,2017 Feb,68.8
LNU01300001,2017,M03,2017 Mar,68.9
LNU01300001,2017,M04,2017 Apr,69.0
LNU01300001,2017,M05,2017 May,69.0
LNU01300001,2017,M06,2017 Jun,69.8
LNU01300001,2017,M07,2017 Jul,69.9
LNU01300001,2017,M08,2017 Aug,69.4
LNU01300001,2017,M09,2017 Sep,69.2
LNU01300001,2017,M10,2017 Oct,69.0
LNU01300001,2017,M11,2017 Nov,68.7
LNU01300001,2017,M12,2017 Dec,68.5
LNU01300001,2018,M01,2018 Jan,68.6
LNU01300001,2018,M02,2018 Feb,69.1
LNU01300001,2018,M03,2018 Mar,69.1
LNU01300001,2018,M04,2018 Apr,69.1
LNU01300001,2018,M05,2018 May,69.3
LNU01300001,2018,M06,2018 Jun,69.8
LNU01300001,2018,M07,2018 Jul,69.8
LNU01300001,2018,M08,2018 Aug,69.1
LNU01300001,2018,M09,2018 Sep,68.7
LNU01300001,2018,M10,2018 Oct,68.8
LNU01300001,2018,M11,2018 Nov,68.7
LNU01300001,2018,M12,2018 Dec,68.6
LNU01300001,2019,M01,2019 Jan,68.7
LNU01300001,2019,M02,2019 Feb,68.9
LNU01300001,2019,M03,2019 Mar,69.0
LNU01300001,2019,M04,2019 Apr,68.8
LNU01300001,2019,M05,2019 May,69.1
LNU01300001,2019,M06,2019 Jun,69.8
LNU01300001,2019,M07,2019 Jul,70.2
LNU01300001,2019,M08,2019 Aug,69.5
LNU01300001,2019,M09,2019 Sep,69.1
LNU01300001,2019,M10,2019 Oct,69.1
LNU01300001,2019,M11,2019 Nov,69.1
LNU01300001,2019,M12,2019 Dec,68.7
LNU01300001,2020,M01,2020 Jan,68.8
LNU01300001,2020,M02,2020 Feb,69.0
LNU01300001,2020,M03,2020 Mar,68.4
LNU01300001,2020,M04,2020 Apr,65.9
LNU01300001,2020,M05,2020 May,66.8
LNU01300001,2020,M06,2020 Jun,67.9
LNU01300001,2020,M07,2020 Jul,68.0
LNU01300001,2020,M08,2020 Aug,67.9
LNU01300001,2020,M09,2020 Sep,67.4
LNU01300001,2020,M10,2020 Oct,67.7
LNU01300001,2020,M11,2020 Nov,67.2
LNU01300001,2020,M12,2020 Dec,67.0
LNU01300001,2021,M01,2021 Jan,67.0
LNU01300001,2021,M02,2021 Feb,67.1
LNU01300001,2021,M03,2021 Mar,67.1
LNU01300001,2021,M04,2021 Apr,67.4
LNU01300001,2021,M05,2021 May,67.5
LNU01300001,2021,M06,2021 Jun,68.2
LNU01300001,2021,M07,2021 Jul,68.6
LNU01300001,2021,M08,2021 Aug,68.0
LNU01300001,2021,M09,2021 Sep,67.7
LNU01300001,2021,M10,2021 Oct,67.6
LNU01300001,2021,M11,2021 Nov,67.7
LNU01300001,2021,M12,2021 Dec,67.3
LNU01300001,2022,M01,2022 Jan,67.4
LNU01300001,2022,M02,2022 Feb,68.0
LNU01300001,2022,M03,2022 Mar,68.1
LNU01300001,2022,M04,2022 Apr,67.8
LNU01300001,2022,M05,2022 May,68.0
LNU01300001,2022,M06,2022 Jun,68.4
LNU01300001,2022,M07,2022 Jul,68.5
LNU01300001,2022,M08,2022 Aug,68.1
LNU01300001,2022,M09,2022 Sep,68.0
LNU01300001,2022,M10,2022 Oct,68.0
LNU01300001,2022,M11,2022 Nov,67.8
LNU01300001,2022,M12,2022 Dec,67.6
LNU01300001,2023,M01,2023 Jan,67.6
LNU01300001,2023,M02,2023 Feb,67.9
LNU01300001,2023,M03,2023 Mar,68.4
LNU01300001,2023,M04,2023 Apr,67.9
LNU01300001,2023,M05,2023 May,68.1
LNU01300001,2023,M06,2023 Jun,68.6
LNU01300001,2023,M07,2023 Jul,68.7
LNU01300001,2023,M08,2023 Aug,68.4
LNU01300001,2023,M09,2023 Sep,68.2
LNU01300001,2023,M10,2023 Oct,67.8
LNU01300001,2023,M11,2023 Nov,68.2
LNU01300001,2023,M12,2023 Dec,67.6
LNU01300001,2024,M01,2024 Jan,67.5
LNU01300001,2024,M02,2024 Feb,67.7
LNU01300001,2024,M03,2024 Mar,68.1
LNU01300001,2024,M04,2024 Apr,67.7
LNU01300001,2024,M05,2024 May,67.7
LNU01300001,2024,M06,2024 Jun,68.7
LNU01300001,2024,M07,2024 Jul,68.9
LNU01300001,2024,M08,2024 Aug,68.0
LNU01300001,2024,M09,2024 Sep,68.0
LNU01300001,2024,M10,2024 Oct,68.0
LNU01300001,2024,M11,2024 Nov,67.7
LNU01300001,2024,M12,2024 Dec,67.5
LNU01300001,2025,M01,2025 Jan,67.5
LNU01300001,2025,M02,2025 Feb,67.5
LNU01300001,2025,M03,2025 Mar,67.8
LNU01300001,2025,M04,2025 Apr,67.9
LNU01300001,2025,M05,2025 May,67.7
LNU01300001,2025,M06,2025 Jun,68.4
LNU01300001,2025,M07,2025 Jul,68.4
LNU01300001,2025,M08,2025 Aug,68.2
LNU01300001,2025,M09,2025 Sep,67.7
LNU01300001,2025,M10,2025 Oct,-
LNU01300001,2025,M11,2025 Nov,67.6
LNU01300001,2025,M12,2025 Dec,67.3
LNU01300002,1948,M01,1948 Jan,30.7
LNU01300002,1948,M02,1948 Feb,31.4
LNU01300002,1948,M03,1948 Mar,31.4
LNU01300002,1948,M04,1948 Apr,32.1
LNU01300002,1948,M05,1948 May,32.0
LNU01300002,1948,M06,1948 Jun,34.4
LNU01300002,1948,M07,1948 Jul,33.8
LNU01300002,1948,M08,1948 Aug,33.1
LNU01300002,1948,M09,1948 Sep,33.6
LNU01300002,1948,M10,1948 Oct,33.2
LNU01300002,1948,M11,1948 Nov,33.3
LNU01300002,1948,M12,1948 Dec,33.0
LNU01300002,1949,M01,1949 Jan,31.4
LNU01300002,1949,M02,1949 Feb,31.8
LNU01300002,1949,M03,1949 Mar,32.0
LNU01300002,1949,M04,1949 Apr,31.8
LNU01300002,1949,M05,1949 May,33.3
LNU01300002,1949,M06,1949 Jun,33.9
LNU01300002,1949,M07,1949 Jul,33.8
LNU01300002,1949,M08,1949 Aug,33.8
LNU01300002,1949,M09,1949 Sep,33.8
LNU01300002,1949,M10,1949 Oct,34.0
LNU01300002,1949,M11,1949 Nov,34.5
LNU01300002,1949,M12,1949 Dec,33.5
LNU01300002,1950,M01,1950 Jan,32.5
LNU01300002,1950,M02,1950 Feb,32.7
LNU01300002,1950,M03,1950 Mar,32.6
LNU01300002,1950,M04,1950 Apr,33.0
LNU01300002,1950,M05,1950 May,33.7
LNU01300002,1950,M06,1950 Jun,35.1
LNU01300002,1950,M07,1950 Jul,33.8
LNU01300002,1950,M08,1950 Aug,34.3
LNU01300002,1950,M09,1950 Sep,34.1
LNU01300002,1950,M10,1950 Oct,35.0
LNU01300002,1950,M11,1950 Nov,35.2
LNU01300002,1950,M12,1950 Dec,34.2
LNU01300002,1951,M01,1951 Jan,33.4
LNU01300002,1951,M02,1951 Feb,33.4
LNU01300002,1951,M03,1951 Mar,34.4
LNU01300002,1951,M04,1951 Apr,33.7
LNU01300002,1951,M05,1951 May,34.8
LNU01300002,1951,M06,1951 Jun,34.7
LNU01300002,1951,M07,1951 Jul,35.3
LNU01300002,1951,M08,1951 Aug,34.8
LNU01300002,1951,M09,1951 Sep,34.9
LNU01300002,1951,M10,1951 Oct,35.7
LNU01300002,1951,M11,1951 Nov,35.5
LNU01300002,1951,M12,1951 Dec,35.1
LNU01300002,1952,M01,1952 Jan,33.9
LNU01300002,1952,M02,1952 Feb,33.9
LNU01300002,1952,M03,1952 Mar,33.5
LNU01300002,1952,M04,1952 Apr,33.6
LNU01300002,1952,M05,1952 May,34.8
LNU01300002,1952,M06,1952 Jun,35.2
LNU01300002,1952,M07,1952 Jul,34.4
LNU01300002,1952,M08,1952 Aug,34.6
LNU01300002,1952,M09,1952 Sep,35.9
LNU01300002,1952,M10,1952 Oct,35.4
LNU01300002,1952,M11,1952 Nov,36.3
LNU01300002,1952,M12,1952 Dec,34.9
LNU01300002,1953,M01,1953 Jan,34.2
LNU01300002,1953,M02,1953 Feb,34.0
LNU01300002,1953,M03,1953 Mar,34.4
LNU01300002,1953,M04,1953 Apr,34.0
LNU01300002,1953,M05,1953 May,34.0
LNU01300002,1953,M06,1953 Jun,35.0
LNU01300002,1953,M07,1953 Jul,34.5
LNU01300002,1953,M08,1953 Aug,34.3
LNU01300002,1953,M09,1953 Sep,34.7
LNU01300002,1953,M10,1953 Oct,35.3
LNU01300002,1953,M11,1953 Nov,34.7
LNU01300002,1953,M12,1953 Dec,33.7
LNU01300002,1954,M01,1954 Jan,33.3
LNU01300002,1954,M02,1954 Feb,34.2
LNU01300002,1954,M03,1954 Mar,34.5
LNU01300002,1954,M04,1954 Apr,34.4
LNU01300002,1954,M05,1954 May,34.8
LNU01300002,1954,M06,1954 Jun,34.7
LNU01300002,1954,M07,1954 Jul,34.1
LNU01300002,1954,M08,1954 Aug,34.2
LNU01300002,1954,M09,1954 Sep,35.5
LNU01300002,1954,M10,1954 Oct,35.6
LNU01300002,1954,M11,1954 Nov,35.4
LNU01300002,1954,M12,1954 Dec,34.3
LNU01300002,1955,M01,1955 Jan,34.0
LNU01300002,1955,M02,1955 Feb,34.0
LNU01300002,1955,M03,1955 Mar,33.9
LNU01300002,1955,M04,1955 Apr,34.8
LNU01300002,1955,M05,1955 May,35.2
LNU01300002,1955,M06,1955 Jun,35.6
LNU01300002,1955,M07,1955 Jul,35.9
LNU01300002,1955,M08,1955 Aug,36.5
LNU01300002,1955,M09,1955 Sep,36.9
LNU01300002,1955,M10,1955 Oct,37.5
LNU01300002,1955,M11,1955 Nov,37.3
LNU01300002,1955,M12,1955 Dec,36.8
LNU01300002,1956,M01,1956 Jan,35.6
LNU01300002,1956,M02,1956 Feb,35.3
LNU01300002,1956,M03,1956 Mar,35.6
LNU01300002,1956,M04,1956 Apr,36.1
LNU01300002,1956,M05,1956 May,37.3
LNU01300002,1956,M06,1956 Jun,37.5
LNU01300002,1956,M07,1956 Jul,37.5
LNU01300002,1956,M08,1956 Aug,37.1
LNU01300002,1956,M09,1956 Sep,37.7
LNU01300002,1956,M10,1956 Oct,38.0
LNU01300002,1956,M11,1956 Nov,37.5
LNU01300002,1956,M12,1956 Dec,36.9
LNU01300002,1957,M01,1957 Jan,35.6
LNU01300002,1957,M02,1957 Feb,36.1
LNU01300002,1957,M03,1957 Mar,36.2
LNU01300002,1957,M04,1957 Apr,36.2
LNU01300002,1957,M05,1957 May,36.9
LNU01300002,1957,M06,1957 Jun,37.3
LNU01300002,1957,M07,1957 Jul,37.6
LNU01300002,1957,M08,1957 Aug,36.6
LNU01300002,1957,M09,1957 Sep,37.3
LNU01300002,1957,M10,1957 Oct,37.9
LNU01300002,1957,M11,1957 Nov,37.5
LNU01300002,1957,M12,1957 Dec,37.1
LNU01300002,1958,M01,1958 Jan,35.9
LNU01300002,1958,M02,1958 Feb,36.3
LNU01300002,1958,M03,1958 Mar,36.5
LNU01300002,1958,M04,1958 Apr,36.9
LNU01300002,1958,M05,1958 May,37.6
LNU01300002,1958,M06,1958 Jun,37.7
LNU01300002,1958,M07,1958 Jul,37.3
LNU01300002,1958,M08,1958 Aug,37.2
LNU01300002,1958,M09,1958 Sep,37.3
LNU01300002,1958,M10,1958 Oct,37.8
LNU01300002,1958,M11,1958 Nov,37.3
LNU01300002,1958,M12,1958 Dec,36.9
LNU01300002,1959,M01,1959 Jan,36.2
LNU01300002,1959,M02,1959 Feb,36.0
LNU01300002,1959,M03,1959 Mar,36.7
LNU01300002,1959,M04,1959 Apr,36.9
LNU01300002,1959,M05,1959 May,37.5
LNU01300002,1959,M06,1959 Jun,37.9
LNU01300002,1959,M07,1959 Jul,37.4
LNU01300002,1959,M08,1959 Aug,37.1
LNU01300002,1959,M09,1959 Sep,37.3
LNU01300002,1959,M10,1959 Oct,38.1
LNU01300002,1959,M11,1959 Nov,37.5
LNU01300002,1959,M12,1959 Dec,37.2
LNU01300002,1960,M01,1960 Jan,35.9
LNU01300002,1960,M02,1960 Feb,36.2
LNU01300002,1960,M03,1960 Mar,36.3
LNU01300002,1960,M04,1960 Apr,37.4
LNU01300002,1960,M05,1960 May,38.2
LNU01300002,1960,M06,1960 Jun,39.0
LNU01300002,1960,M07,1960 Jul,38.4
LNU01300002,1960,M08,1960 Aug,37.9
LNU01300002,1960,M09,1960 Sep,38.5
LNU01300002,1960,M10,1960 Oct,38.4
LNU01300002,1960,M11,1960 Nov,38.6
LNU01300002,1960,M12,1960 Dec,38.0
LNU01300002,1961,M01,1961 Jan,37.1
LNU01300002,1961,M02,1961 Feb,37.7
LNU01300002,1961,M03,1961 Mar,38.4
LNU01300002,1961,M04,1961 Apr,37.8
LNU01300002,1961,M05,1961 May,38.4
LNU01300002,1961,M06,1961 Jun,39.3
LNU01300002,1961,M07,1961 Jul,38.4
LNU01300002,1961,M08,1961 Aug,38.0
LNU01300002,1961,M09,1961 Sep,37.7
LNU01300002,1961,M10,1961 Oct,38.6
LNU01300002,1961,M11,1961 Nov,38.2
LNU01300002,1961,M12,1961 Dec,37.5
LNU01300002,1962,M01,1962 Jan,37.0
LNU01300002,1962,M02,1962 Feb,37.3
LNU01300002,1962,M03,1962 Mar,37.6
LNU01300002,1962,M04,1962 Apr,37.6
LNU01300002,1962,M05,1962 May,38.1
LNU01300002,1962,M06,1962 Jun,38.5
LNU01300002,1962,M07,1962 Jul,38.0
LNU01300002,1962,M08,1962 Aug,38.3
LNU01300002,1962,M09,1962 Sep,38.3
LNU01300002,1962,M10,1962 Oct,38.5
LNU01300002,1962,M11,1962 Nov,38.2
LNU01300002,1962,M12,1962 Dec,37.8
LNU01300002,1963,M01,1963 Jan,37.1
LNU01300002,1963,M02,1963 Feb,37.6
LNU01300002,1963,M03,1963 Mar,37.9
LNU01300002,1963,M04,1963 Apr,38.2
LNU01300002,1963,M05,1963 May,38.8
